race_no,official_time,time_sec
8157,03:15:07,11707
8451,03:15:07,11707
8974,03:15:08,11708
6599,03:15:08,11708
9800,03:15:08,11708
6223,03:15:09,11709
6088,03:15:09,11709
3413,03:15:10,11710
14619,03:15:10,11710
4052,03:15:10,11710
6361,03:15:10,11710
1308,03:15:11,11711
8420,03:15:12,11712
6488,03:15:13,11713
3064,03:15:13,11713
6700,03:15:13,11713
2785,03:15:14,11714
7233,03:15:15,11715
8432,03:15:15,11715
8708,03:15:15,11715
7283,03:15:16,11716
2752,03:15:16,11716
2453,03:15:16,11716
10060,03:15:16,11716
2878,03:15:17,11717
6951,03:15:17,11717
486,03:15:17,11717
10022,03:15:17,11717
756,03:15:17,11717
8124,03:15:17,11717
5129,03:15:17,11717
2881,03:15:17,11717
28667,03:15:17,11717
6143,03:15:18,11718
5975,03:15:18,11718
4676,03:15:18,11718
4599,03:15:18,11718
1761,03:15:19,11719
7166,03:15:19,11719
6277,03:15:19,11719
4488,03:15:19,11719
5384,03:15:20,11720
6170,03:15:20,11720
10542,03:15:20,11720
2349,03:15:21,11721
404,03:15:21,11721
7038,03:15:22,11722
10667,03:15:22,11722
4761,03:15:22,11722
747,03:15:22,11722
6255,03:15:22,11722
5937,03:15:22,11722
3488,03:15:23,11723
10589,03:15:23,11723
3077,03:15:25,11725
6572,03:15:25,11725
8608,03:15:25,11725
6653,03:15:25,11725
6072,03:15:25,11725
15043,03:15:27,11727
5388,03:15:27,11727
3747,03:15:27,11727
9480,03:15:28,11728
10964,03:15:28,11728
5814,03:15:28,11728
3936,03:15:28,11728
6659,03:15:29,11729
16925,03:15:29,11729
1504,03:15:30,11730
9175,03:15:30,11730
8254,03:15:30,11730
6054,03:15:30,11730
7652,03:15:30,11730
3110,03:15:31,11731
1438,03:15:31,11731
6162,03:15:32,11732
3547,03:15:32,11732
9344,03:15:32,11732
2243,03:15:32,11732
7156,03:15:33,11733
9343,03:15:33,11733
6905,03:15:33,11733
1529,03:15:33,11733
913,03:15:33,11733
1666,03:15:34,11734
26361,03:15:34,11734
26201,03:15:34,11734
29011,03:15:34,11734
8186,03:15:34,11734
7628,03:15:35,11735
3195,03:15:35,11735
6164,03:15:35,11735
1995,03:15:35,11735
2964,03:15:35,11735
2537,03:15:35,11735
4324,03:15:35,11735
10894,03:15:35,11735
7082,03:15:36,11736
1776,03:15:37,11737
9410,03:15:37,11737
11490,03:15:37,11737
5440,03:15:37,11737
16331,03:15:37,11737
2597,03:15:37,11737
6656,03:15:37,11737
8786,03:15:38,11738
3201,03:15:39,11739
5445,03:15:39,11739
8709,03:15:39,11739
6258,03:15:39,11739
2160,03:15:39,11739
5861,03:15:40,11740
6648,03:15:41,11741
8545,03:15:41,11741
5640,03:15:42,11742
1928,03:15:42,11742
11974,03:15:42,11742
3933,03:15:42,11742
8408,03:15:43,11743
4252,03:15:44,11744
5950,03:15:44,11744
6075,03:15:44,11744
13581,03:15:45,11745
2259,03:15:45,11745
11042,03:15:46,11746
12749,03:15:46,11746
2716,03:15:46,11746
8664,03:15:46,11746
6590,03:15:46,11746
7463,03:15:46,11746
9829,03:15:46,11746
7426,03:15:46,11746
3569,03:15:46,11746
9039,03:15:47,11747
8035,03:15:47,11747
11372,03:15:47,11747
111,03:15:48,11748
12802,03:15:48,11748
9659,03:15:48,11748
2384,03:15:49,11749
6218,03:15:49,11749
10911,03:15:50,11750
1342,03:15:50,11750
8232,03:15:50,11750
1914,03:15:50,11750
941,03:15:50,11750
7290,03:15:50,11750
9766,03:15:50,11750
4345,03:15:50,11750
3721,03:15:50,11750
4319,03:15:51,11751
8612,03:15:51,11751
13880,03:15:52,11752
3190,03:15:52,11752
8103,03:15:52,11752
5206,03:15:52,11752
7179,03:15:53,11753
3490,03:15:53,11753
1959,03:15:53,11753
6681,03:15:53,11753
6582,03:15:54,11754
6715,03:15:54,11754
4951,03:15:54,11754
4553,03:15:55,11755
1465,03:15:55,11755
1948,03:15:55,11755
6970,03:15:55,11755
11601,03:15:55,11755
9100,03:15:56,11756
6159,03:15:56,11756
9037,03:15:57,11757
12578,03:15:58,11758
5256,03:15:58,11758
3033,03:15:58,11758
2596,03:15:58,11758
2745,03:15:59,11759
2385,03:15:59,11759
8946,03:15:59,11759
7191,03:16:00,11760
3961,03:16:00,11760
16346,03:16:00,11760
5456,03:16:02,11762
9345,03:16:02,11762
4441,03:16:02,11762
4638,03:16:02,11762
9156,03:16:02,11762
3841,03:16:03,11763
9462,03:16:03,11763
4625,03:16:03,11763
10870,03:16:03,11763
14522,03:16:03,11763
8199,03:16:04,11764
2508,03:16:04,11764
10296,03:16:05,11765
5810,03:16:05,11765
10560,03:16:05,11765
7379,03:16:06,11766
4575,03:16:06,11766
6190,03:16:06,11766
4142,03:16:07,11767
10812,03:16:07,11767
1974,03:16:07,11767
7337,03:16:07,11767
2212,03:16:07,11767
7674,03:16:08,11768
9040,03:16:08,11768
1414,03:16:08,11768
5202,03:16:08,11768
9197,03:16:08,11768
2277,03:16:09,11769
4100,03:16:09,11769
7123,03:16:09,11769
2660,03:16:10,11770
4218,03:16:10,11770
8399,03:16:10,11770
10387,03:16:11,11771
2377,03:16:11,11771
4249,03:16:11,11771
4651,03:16:11,11771
4858,03:16:11,11771
6597,03:16:11,11771
2726,03:16:11,11771
2311,03:16:11,11771
2447,03:16:12,11772
9033,03:16:12,11772
13261,03:16:12,11772
3677,03:16:12,11772
4325,03:16:13,11773
9892,03:16:13,11773
3339,03:16:13,11773
3296,03:16:13,11773
3470,03:16:14,11774
7668,03:16:16,11776
6254,03:16:16,11776
10599,03:16:17,11777
8845,03:16:17,11777
2731,03:16:17,11777
8449,03:16:17,11777
9946,03:16:18,11778
10233,03:16:18,11778
4027,03:16:18,11778
4353,03:16:19,11779
10049,03:16:19,11779
5116,03:16:19,11779
6305,03:16:19,11779
5443,03:16:20,11780
6990,03:16:21,11781
5125,03:16:21,11781
947,03:16:21,11781
8835,03:16:21,11781
2545,03:16:21,11781
5397,03:16:21,11781
10280,03:16:22,11782
5071,03:16:22,11782
12806,03:16:22,11782
11192,03:16:22,11782
3576,03:16:23,11783
13861,03:16:23,11783
5532,03:16:24,11784
10093,03:16:24,11784
4635,03:16:25,11785
17124,03:16:25,11785
16148,03:16:25,11785
6423,03:16:25,11785
5706,03:16:25,11785
4134,03:16:25,11785
8496,03:16:25,11785
4780,03:16:26,11786
9255,03:16:26,11786
2669,03:16:26,11786
5828,03:16:27,11787
2527,03:16:27,11787
8219,03:16:27,11787
4758,03:16:27,11787
11015,03:16:27,11787
3942,03:16:28,11788
9617,03:16:28,11788
8531,03:16:28,11788
7022,03:16:28,11788
12852,03:16:29,11789
4690,03:16:30,11790
10436,03:16:30,11790
8844,03:16:30,11790
2894,03:16:30,11790
804,03:16:30,11790
9129,03:16:30,11790
12234,03:16:30,11790
5708,03:16:30,11790
7097,03:16:31,11791
8167,03:16:31,11791
8332,03:16:31,11791
8785,03:16:31,11791
6209,03:16:31,11791
9976,03:16:32,11792
3348,03:16:32,11792
2617,03:16:33,11793
5707,03:16:33,11793
8344,03:16:33,11793
8324,03:16:33,11793
6982,03:16:34,11794
10775,03:16:35,11795
6771,03:16:36,11796
5784,03:16:36,11796
4769,03:16:36,11796
9421,03:16:36,11796
3835,03:16:36,11796
4955,03:16:37,11797
10068,03:16:37,11797
3044,03:16:38,11798
13277,03:16:38,11798
8359,03:16:38,11798
4926,03:16:39,11799
3764,03:16:39,11799
6399,03:16:39,11799
9883,03:16:39,11799
2870,03:16:40,11800
8330,03:16:40,11800
4336,03:16:40,11800
9058,03:16:41,11801
3597,03:16:41,11801
3257,03:16:41,11801
8392,03:16:41,11801
4577,03:16:41,11801
4175,03:16:42,11802
12105,03:16:43,11803
10635,03:16:43,11803
9204,03:16:43,11803
2847,03:16:44,11804
1600,03:16:44,11804
5521,03:16:46,11806
6094,03:16:46,11806
10045,03:16:46,11806
4156,03:16:46,11806
17763,03:16:46,11806
8604,03:16:46,11806
4386,03:16:46,11806
2737,03:16:46,11806
1740,03:16:47,11807
11149,03:16:47,11807
8034,03:16:47,11807
6321,03:16:48,11808
8043,03:16:48,11808
2136,03:16:48,11808
6759,03:16:48,11808
7680,03:16:48,11808
7645,03:16:49,11809
3243,03:16:49,11809
7164,03:16:49,11809
8266,03:16:49,11809
8029,03:16:49,11809
9805,03:16:50,11810
8687,03:16:50,11810
8715,03:16:51,11811
2335,03:16:51,11811
10985,03:16:51,11811
5246,03:16:51,11811
2133,03:16:51,11811
14421,03:16:51,11811
4350,03:16:52,11812
4653,03:16:52,11812
6369,03:16:52,11812
5241,03:16:52,11812
3984,03:16:53,11813
2528,03:16:53,11813
2323,03:16:53,11813
12785,03:16:53,11813
7278,03:16:53,11813
6338,03:16:53,11813
10040,03:16:54,11814
8424,03:16:54,11814
8438,03:16:56,11816
8841,03:16:56,11816
8434,03:16:56,11816
2532,03:16:56,11816
8669,03:16:57,11817
4787,03:16:57,11817
2913,03:16:57,11817
9473,03:16:57,11817
5204,03:16:58,11818
1581,03:16:58,11818
14198,03:16:58,11818
5585,03:16:58,11818
9021,03:16:58,11818
3443,03:16:58,11818
8433,03:16:59,11819
6294,03:16:59,11819
9916,03:16:59,11819
3321,03:16:59,11819
5751,03:16:59,11819
9610,03:17:01,11821
6641,03:17:02,11822
7236,03:17:03,11823
5032,03:17:03,11823
4535,03:17:03,11823
1238,03:17:03,11823
6224,03:17:03,11823
12706,03:17:04,11824
5315,03:17:05,11825
3681,03:17:05,11825
14113,03:17:05,11825
7622,03:17:06,11826
10555,03:17:06,11826
4220,03:17:06,11826
10329,03:17:06,11826
6742,03:17:06,11826
6034,03:17:06,11826
11856,03:17:07,11827
4759,03:17:07,11827
10458,03:17:07,11827
7195,03:17:07,11827
9715,03:17:07,11827
123,03:17:08,11828
6519,03:17:08,11828
9406,03:17:08,11828
6772,03:17:09,11829
10557,03:17:09,11829
6628,03:17:09,11829
2629,03:17:10,11830
7317,03:17:10,11830
5610,03:17:10,11830
6552,03:17:10,11830
8829,03:17:11,11831
7258,03:17:11,11831
2492,03:17:11,11831
10753,03:17:11,11831
11031,03:17:11,11831
8341,03:17:12,11832
5604,03:17:12,11832
8046,03:17:13,11833
3581,03:17:13,11833
3149,03:17:13,11833
6207,03:17:14,11834
2710,03:17:14,11834
13328,03:17:14,11834
8225,03:17:14,11834
4680,03:17:14,11834
2738,03:17:14,11834
4717,03:17:15,11835
5168,03:17:15,11835
10217,03:17:15,11835
2387,03:17:16,11836
10120,03:17:16,11836
4932,03:17:16,11836
1451,03:17:16,11836
8394,03:17:17,11837
603,03:17:18,11838
6861,03:17:18,11838
2812,03:17:18,11838
5352,03:17:19,11839
5927,03:17:19,11839
3063,03:17:19,11839
6473,03:17:19,11839
8681,03:17:19,11839
4445,03:17:20,11840
9483,03:17:20,11840
5286,03:17:21,11841
2202,03:17:21,11841
13551,03:17:21,11841
7146,03:17:21,11841
4777,03:17:21,11841
4033,03:17:21,11841
6452,03:17:21,11841
2606,03:17:22,11842
10146,03:17:22,11842
5733,03:17:22,11842
8446,03:17:23,11843
4876,03:17:23,11843
5900,03:17:24,11844
11815,03:17:24,11844
8022,03:17:24,11844
7578,03:17:24,11844
4846,03:17:25,11845
12237,03:17:25,11845
1073,03:17:26,11846
8569,03:17:26,11846
3428,03:17:27,11847
7135,03:17:27,11847
11433,03:17:27,11847
6796,03:17:28,11848
6324,03:17:28,11848
9690,03:17:28,11848
5652,03:17:29,11849
6926,03:17:30,11850
12655,03:17:30,11850
5557,03:17:30,11850
2033,03:17:31,11851
386,03:17:31,11851
2304,03:17:31,11851
15196,03:17:31,11851
3801,03:17:32,11852
7589,03:17:32,11852
10625,03:17:32,11852
14162,03:17:33,11853
4640,03:17:33,11853
5334,03:17:33,11853
6135,03:17:33,11853
2549,03:17:33,11853
8781,03:17:34,11854
5414,03:17:35,11855
5101,03:17:35,11855
9801,03:17:35,11855
3265,03:17:35,11855
11404,03:17:35,11855
18953,03:17:35,11855
4855,03:17:35,11855
4466,03:17:36,11856
2100,03:17:36,11856
8536,03:17:36,11856
8403,03:17:36,11856
10802,03:17:36,11856
11068,03:17:37,11857
5176,03:17:37,11857
2891,03:17:37,11857
6174,03:17:37,11857
10840,03:17:37,11857
4162,03:17:37,11857
7569,03:17:37,11857
10485,03:17:38,11858
5898,03:17:38,11858
8521,03:17:38,11858
5213,03:17:39,11859
6655,03:17:39,11859
2821,03:17:39,11859
7506,03:17:40,11860
9368,03:17:40,11860
17209,03:17:40,11860
9363,03:17:40,11860
5221,03:17:41,11861
1518,03:17:41,11861
5378,03:17:42,11862
2725,03:17:44,11864
8062,03:17:44,11864
10794,03:17:44,11864
11603,03:17:44,11864
10759,03:17:44,11864
11142,03:17:45,11865
6865,03:17:45,11865
9504,03:17:45,11865
10004,03:17:45,11865
6440,03:17:45,11865
10099,03:17:45,11865
1045,03:17:46,11866
11824,03:17:46,11866
1755,03:17:46,11866
4637,03:17:46,11866
3085,03:17:46,11866
4202,03:17:46,11866
8457,03:17:47,11867
5934,03:17:47,11867
9139,03:17:47,11867
7180,03:17:47,11867
301,03:17:47,11867
1786,03:17:47,11867
5918,03:17:47,11867
10652,03:17:47,11867
6148,03:17:47,11867
8367,03:17:47,11867
9381,03:17:48,11868
6055,03:17:48,11868
10350,03:17:48,11868
6541,03:17:48,11868
12618,03:17:48,11868
10133,03:17:48,11868
10303,03:17:49,11869
5284,03:17:49,11869
4174,03:17:49,11869
14580,03:17:50,11870
5555,03:17:50,11870
11614,03:17:50,11870
4318,03:17:51,11871
9512,03:17:52,11872
8273,03:17:52,11872
5203,03:17:52,11872
13276,03:17:52,11872
17387,03:17:53,11873
9216,03:17:53,11873
4127,03:17:53,11873
9133,03:17:53,11873
11867,03:17:53,11873
6947,03:17:53,11873
9587,03:17:53,11873
3845,03:17:54,11874
3313,03:17:54,11874
6620,03:17:55,11875
4891,03:17:55,11875
10578,03:17:55,11875
10531,03:17:55,11875
5869,03:17:55,11875
1133,03:17:56,11876
12274,03:17:57,11877
4063,03:17:57,11877
9248,03:17:57,11877
9674,03:17:57,11877
3973,03:17:57,11877
10732,03:17:58,11878
9969,03:17:58,11878
2709,03:17:58,11878
3231,03:17:58,11878
8779,03:17:59,11879
8049,03:17:59,11879
1125,03:18:00,11880
30425,03:18:00,11880
2458,03:18:00,11880
1925,03:18:00,11880
3919,03:18:00,11880
4327,03:18:01,11881
9671,03:18:01,11881
8518,03:18:01,11881
9915,03:18:01,11881
7209,03:18:01,11881
4914,03:18:01,11881
1329,03:18:02,11882
9219,03:18:02,11882
7479,03:18:02,11882
10116,03:18:02,11882
4526,03:18:02,11882
13236,03:18:02,11882
29338,03:18:02,11882
1157,03:18:03,11883
5110,03:18:03,11883
14122,03:18:04,11884
11616,03:18:04,11884
12537,03:18:04,11884
717,03:18:04,11884
3147,03:18:04,11884
6097,03:18:04,11884
4430,03:18:04,11884
1946,03:18:04,11884
6520,03:18:05,11885
7117,03:18:05,11885
3673,03:18:05,11885
10261,03:18:06,11886
2980,03:18:06,11886
3956,03:18:06,11886
8535,03:18:06,11886
6855,03:18:06,11886
13826,03:18:06,11886
2251,03:18:07,11887
10149,03:18:07,11887
6362,03:18:07,11887
9137,03:18:07,11887
2367,03:18:07,11887
6598,03:18:08,11888
9265,03:18:08,11888
6138,03:18:08,11888
8929,03:18:09,11889
4650,03:18:09,11889
8138,03:18:10,11890
8222,03:18:10,11890
9488,03:18:10,11890
4622,03:18:10,11890
6413,03:18:10,11890
9768,03:18:11,11891
599,03:18:11,11891
3427,03:18:11,11891
6150,03:18:12,11892
6193,03:18:12,11892
8302,03:18:13,11893
13248,03:18:13,11893
9088,03:18:13,11893
5422,03:18:14,11894
4879,03:18:14,11894
11157,03:18:14,11894
3622,03:18:15,11895
8297,03:18:15,11895
4867,03:18:15,11895
3282,03:18:15,11895
3496,03:18:15,11895
2623,03:18:16,11896
8500,03:18:16,11896
3698,03:18:16,11896
14117,03:18:17,11897
6706,03:18:17,11897
6665,03:18:17,11897
7380,03:18:17,11897
10013,03:18:17,11897
9611,03:18:17,11897
3444,03:18:17,11897
1685,03:18:17,11897
8193,03:18:17,11897
2498,03:18:17,11897
7129,03:18:18,11898
8827,03:18:19,11899
8412,03:18:19,11899
4935,03:18:19,11899
5346,03:18:19,11899
1790,03:18:20,11900
2959,03:18:20,11900
14064,03:18:20,11900
7644,03:18:20,11900
1642,03:18:20,11900
11195,03:18:20,11900
6612,03:18:20,11900
3058,03:18:20,11900
31581,03:18:21,11901
3844,03:18:21,11901
9448,03:18:21,11901
2869,03:18:22,11902
10593,03:18:22,11902
9449,03:18:22,11902
12443,03:18:22,11902
6735,03:18:23,11903
13647,03:18:23,11903
298,03:18:23,11903
6477,03:18:24,11904
6489,03:18:24,11904
7068,03:18:24,11904
11208,03:18:24,11904
8962,03:18:24,11904
7245,03:18:25,11905
2829,03:18:25,11905
6454,03:18:26,11906
4915,03:18:27,11907
15333,03:18:27,11907
13349,03:18:28,11908
6603,03:18:28,11908
8705,03:18:28,11908
10383,03:18:29,11909
13158,03:18:29,11909
8196,03:18:29,11909
9808,03:18:30,11910
7391,03:18:30,11910
11128,03:18:30,11910
4737,03:18:30,11910
1963,03:18:30,11910
11116,03:18:30,11910
27346,03:18:31,11911
12125,03:18:31,11911
1671,03:18:32,11912
8473,03:18:32,11912
14502,03:18:32,11912
13576,03:18:32,11912
14041,03:18:32,11912
8047,03:18:32,11912
14050,03:18:32,11912
9517,03:18:33,11913
11321,03:18:33,11913
11725,03:18:34,11914
5515,03:18:34,11914
8977,03:18:35,11915
4661,03:18:35,11915
7498,03:18:36,11916
9284,03:18:36,11916
16374,03:18:36,11916
9627,03:18:36,11916
11319,03:18:36,11916
10355,03:18:36,11916
10008,03:18:37,11917
10402,03:18:37,11917
5598,03:18:37,11917
5757,03:18:37,11917
3727,03:18:38,11918
9760,03:18:38,11918
12796,03:18:38,11918
4242,03:18:38,11918
4956,03:18:39,11919
2181,03:18:39,11919
2292,03:18:39,11919
6662,03:18:40,11920
10225,03:18:40,11920
2939,03:18:40,11920
9384,03:18:40,11920
8187,03:18:40,11920
3139,03:18:40,11920
11241,03:18:40,11920
7362,03:18:40,11920
7178,03:18:40,11920
9991,03:18:40,11920
11379,03:18:40,11920
7217,03:18:41,11921
5543,03:18:41,11921
5916,03:18:41,11921
8481,03:18:41,11921
2784,03:18:41,11921
16017,03:18:42,11922
3668,03:18:42,11922
3713,03:18:42,11922
2558,03:18:43,11923
6402,03:18:43,11923
9545,03:18:43,11923
5417,03:18:44,11924
4939,03:18:44,11924
4612,03:18:45,11925
4811,03:18:45,11925
12789,03:18:45,11925
1910,03:18:46,11926
3384,03:18:46,11926
8925,03:18:46,11926
2400,03:18:46,11926
3965,03:18:47,11927
5127,03:18:47,11927
3023,03:18:47,11927
9968,03:18:47,11927
14090,03:18:47,11927
6767,03:18:48,11928
11518,03:18:48,11928
7374,03:18:49,11929
8459,03:18:49,11929
9054,03:18:49,11929
4755,03:18:50,11930
6966,03:18:50,11930
10423,03:18:50,11930
4074,03:18:51,11931
27673,03:18:52,11932
8120,03:18:52,11932
5048,03:18:52,11932
6566,03:18:52,11932
11903,03:18:53,11933
10461,03:18:54,11934
12428,03:18:54,11934
9266,03:18:54,11934
1278,03:18:54,11934
6425,03:18:54,11934
8211,03:18:54,11934
9787,03:18:55,11935
4185,03:18:56,11936
7058,03:18:57,11937
9269,03:18:57,11937
4330,03:18:57,11937
846,03:18:57,11937
4294,03:18:58,11938
2888,03:18:58,11938
9376,03:18:58,11938
7559,03:18:59,11939
5936,03:18:59,11939
11153,03:18:59,11939
6732,03:18:59,11939
7014,03:19:00,11940
8107,03:19:00,11940
8752,03:19:00,11940
6257,03:19:00,11940
8596,03:19:01,11941
3284,03:19:01,11941
9267,03:19:01,11941
10251,03:19:01,11941
19763,03:19:01,11941
5608,03:19:01,11941
11812,03:19:01,11941
11337,03:19:01,11941
10051,03:19:01,11941
1698,03:19:02,11942
6806,03:19:02,11942
4083,03:19:02,11942
27209,03:19:03,11943
4532,03:19:03,11943
18008,03:19:03,11943
6485,03:19:04,11944
2535,03:19:04,11944
3571,03:19:04,11944
5249,03:19:04,11944
9815,03:19:05,11945
14128,03:19:05,11945
13729,03:19:05,11945
7420,03:19:05,11945
10043,03:19:06,11946
9167,03:19:06,11946
8112,03:19:06,11946
5098,03:19:06,11946
5641,03:19:06,11946
10519,03:19:06,11946
6422,03:19:07,11947
9158,03:19:08,11948
5746,03:19:08,11948
4238,03:19:08,11948
7060,03:19:08,11948
7364,03:19:09,11949
9441,03:19:10,11950
3533,03:19:10,11950
31763,03:19:11,11951
5390,03:19:11,11951
5224,03:19:11,11951
7691,03:19:11,11951
5789,03:19:11,11951
1915,03:19:11,11951
8825,03:19:12,11952
2156,03:19:12,11952
6307,03:19:12,11952
8209,03:19:12,11952
6725,03:19:12,11952
4459,03:19:12,11952
4288,03:19:12,11952
2490,03:19:12,11952
5633,03:19:13,11953
6468,03:19:13,11953
8179,03:19:13,11953
2769,03:19:14,11954
7101,03:19:15,11955
1129,03:19:15,11955
17275,03:19:15,11955
4064,03:19:16,11956
8732,03:19:16,11956
9433,03:19:16,11956
5031,03:19:16,11956
9203,03:19:17,11957
4943,03:19:17,11957
5419,03:19:17,11957
10609,03:19:18,11958
2640,03:19:18,11958
2529,03:19:18,11958
5115,03:19:18,11958
4620,03:19:18,11958
6515,03:19:19,11959
2388,03:19:19,11959
12000,03:19:19,11959
7019,03:19:19,11959
4314,03:19:19,11959
13316,03:19:19,11959
6278,03:19:20,11960
10145,03:19:20,11960
9087,03:19:20,11960
9315,03:19:20,11960
2942,03:19:21,11961
14469,03:19:21,11961
5210,03:19:21,11961
7116,03:19:21,11961
1673,03:19:22,11962
9085,03:19:22,11962
2826,03:19:22,11962
17018,03:19:22,11962
6192,03:19:22,11962
3424,03:19:22,11962
13104,03:19:22,11962
8055,03:19:23,11963
8463,03:19:23,11963
15180,03:19:23,11963
8166,03:19:23,11963
9386,03:19:23,11963
8721,03:19:23,11963
12548,03:19:23,11963
9407,03:19:23,11963
10444,03:19:23,11963
6187,03:19:24,11964
8832,03:19:24,11964
3941,03:19:24,11964
9570,03:19:24,11964
3495,03:19:24,11964
9576,03:19:24,11964
2333,03:19:25,11965
8910,03:19:25,11965
12021,03:19:25,11965
6385,03:19:26,11966
5979,03:19:26,11966
5269,03:19:27,11967
2961,03:19:27,11967
1538,03:19:27,11967
6171,03:19:27,11967
3990,03:19:27,11967
2096,03:19:28,11968
6130,03:19:28,11968
8108,03:19:28,11968
7021,03:19:28,11968
8185,03:19:29,11969
13438,03:19:29,11969
7088,03:19:29,11969
1049,03:19:29,11969
11861,03:19:29,11969
10400,03:19:30,11970
3422,03:19:30,11970
8052,03:19:30,11970
5634,03:19:30,11970
7002,03:19:30,11970
6596,03:19:32,11972
9543,03:19:32,11972
10369,03:19:33,11973
8470,03:19:33,11973
